"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"101",2016,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","34 ","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","34 ","Add","U",2014,"Total",2024,NA,NA,NA,NA,NA,0,NA,NA,NA
"102",2016,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","35 ","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","35 ","Add","U",2014,"Total",10108,NA,NA,NA,NA,NA,0,NA,NA,NA
"103",2016,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","36 ","3400GC0075","Industrial Preparedness","A","Weapon System Cost","36 ","Add","U",2014,"Total",459,NA,NA,NA,NA,NA,0,NA,NA,NA
"104",2016,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","37 ","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","37 ","Add","U",2014,"Total",1267,NA,NA,NA,NA,NA,0,NA,NA,NA
"105",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","1  ","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","1  ","Add","U",2014,"Total",73254,NA,NA,NA,NA,NA,0,NA,NA,NA
"106",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","2  ","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","2  ","Add","U",2014,"Total",53571,NA,NA,NA,NA,NA,0,NA,NA,NA
"107",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","3  ","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","3  ","Add","U",2014,"Total",11358,NA,NA,NA,NA,NA,0,NA,NA,NA
"108",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","4  ","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","4  ","Add","U",2014,"Total",58351,NA,NA,NA,NA,NA,0,NA,NA,NA
"109",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","5  ","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","5  ","Add","U",2014,"Total",6197,NA,NA,NA,NA,NA,0,NA,NA,NA
"110",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","6  ","2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","6  ","Add","U",2014,"Total",110033,NA,NA,NA,NA,NA,0,NA,NA,NA
"111",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","30","Small/Medium Cal Ammunition","7  ","3222ER8001","CTG, 40mm, All Types","A","Weapon System Cost","7  ","Add","U",2014,"Total",55780,NA,NA,NA,NA,NA,0,NA,NA,NA
"112",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","8  ","0050E89600","60MM Mortar, All Types","A","Weapon System Cost","8  ","Add","U",2014,"Total",51629,NA,NA,NA,NA,NA,0,NA,NA,NA
"113",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","9  ","3584E76000","81MM Mortar, All Types","A","Weapon System Cost","9  ","Add","U",2014,"Total",24656,NA,NA,NA,NA,NA,0,NA,NA,NA
"114",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","33","Mortar Ammunition","10 ","6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","10 ","Add","U",2014,"Total",60780,NA,NA,NA,NA,NA,0,NA,NA,NA
"115",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","35","Tank Ammunition","11 ","1120E22203","Cartridges, Tank, 105MM and 120MM, All Types","A","Weapon System Cost","11 ","Add","U",2014,"Total",121550,NA,NA,NA,NA,NA,0,NA,NA,NA
"116",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","12 ","0530E15101","Artillery Cartridges, 75MM & 105MM, All Types","A","Weapon System Cost","12 ","Add","U",2014,"Total",51225,NA,NA,NA,NA,NA,0,NA,NA,NA
"117",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","13 ","3102E89500","Artillery Projectile, 155MM, All Types","A","Weapon System Cost","13 ","Add","U",2014,"Total",47902,NA,NA,NA,NA,NA,0,NA,NA,NA
"118",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","14 ","6600E80100","Proj 155mm Extended Range M982","A","Weapon System Cost","14 ","Add","U",2014,"Total",77326,NA,NA,NA,NA,NA,0,NA,NA,NA
"119",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","37","Artillery Ammunition","15 ","8750E27501","Artillery Propellants, Fuzes and Primers, All","A","Weapon System Cost","15 ","Add","U",2014,"Total",35205,NA,NA,NA,NA,NA,0,NA,NA,NA
"120",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","16 ","2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","16 ","Add","U",2014,"Total",1012,NA,NA,NA,NA,NA,0,NA,NA,NA
"121",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","45","Rockets","17 ","3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","17 ","Add","U",2014,"Total",165476,NA,NA,NA,NA,NA,0,NA,NA,NA
"122",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","18 ","2420E61000","CAD/PAD, All Types","A","Weapon System Cost","18 ","Add","U",2014,"Total",5614,NA,NA,NA,NA,NA,0,NA,NA,NA
"123",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","19 ","2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","19 ","Add","U",2014,"Total",28074,NA,NA,NA,NA,NA,0,NA,NA,NA
"124",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","20 ","4582E34000","Grenades, All Types","A","Weapon System Cost","20 ","Add","U",2014,"Total",36242,NA,NA,NA,NA,NA,0,NA,NA,NA
"125",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","21 ","6038E46900","Signals, All Types","A","Weapon System Cost","21 ","Add","U",2014,"Total",15609,NA,NA,NA,NA,NA,0,NA,NA,NA
"126",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","47","Other Ammunition","22 ","8278E51200","Simulators, All Types","A","Weapon System Cost","22 ","Add","U",2014,"Total",5228,NA,NA,NA,NA,NA,0,NA,NA,NA
"127",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","23 ","0684EB0016","Ammo Components, All Types","A","Weapon System Cost","23 ","Add","U",2014,"Total",11700,NA,NA,NA,NA,NA,0,NA,NA,NA
"128",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","24 ","1430E91901","Non-Lethal Ammunition, All Types","A","Weapon System Cost","24 ","Add","U",2014,"Total",7366,NA,NA,NA,NA,NA,0,NA,NA,NA
"129",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","25 ","2624EA0055","Items Less Than $5 Million (AMMO)","A","Weapon System Cost","25 ","Add","U",2014,"Total",12423,NA,NA,NA,NA,NA,0,NA,NA,NA
"130",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","26 ","4370EA0575","Ammunition Peculiar Equipment","A","Weapon System Cost","26 ","Add","U",2014,"Total",11604,NA,NA,NA,NA,NA,0,NA,NA,NA
"131",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","27 ","4758EA0550","First Destination Transportation (AMMO)","A","Weapon System Cost","27 ","Add","U",2014,"Total",14328,NA,NA,NA,NA,NA,0,NA,NA,NA
"132",2016,"2034A","Procurement of Ammunition, Army","ARMY","01","Ammunition","50","Miscellaneous","28 ","9615EA8500","Closeout Liabilities","A","Weapon System Cost","28 ","Add","U",2014,"Total",108,NA,NA,NA,NA,NA,0,NA,NA,NA
"133",2016,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","29 ","0572EP1000","Provision of Industrial Facilities","A","Weapon System Cost","29 ","Add","U",2014,"Total",242326,NA,NA,NA,NA,NA,0,NA,NA,NA
"134",2016,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","30 ","4099EP1700","Conventional Munitions Demilitarization","A","Weapon System Cost","30 ","Add","U",2014,"Total",199604,NA,NA,NA,NA,NA,0,NA,NA,NA
"135",2016,"2034A","Procurement of Ammunition, Army","ARMY","02","Ammunition Production Base Support","10","Production Base Support","31 ","4150EP2500","Arms Initiative","A","Weapon System Cost","31 ","Add","U",2014,"Total",3436,NA,NA,NA,NA,NA,0,NA,NA,NA
"136",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","1  ","0254DA0100","Tactical Trailers/Dolly Sets","A","Weapon System Cost","1  ","Add","U",2014,"Total",4000,NA,NA,NA,NA,NA,0,NA,NA,NA
"137",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","2  ","0930D01001","Semitrailers, Flatbed:","A","Weapon System Cost","2  ","Add","U",2014,"Total",5133,NA,NA,NA,NA,NA,0,NA,NA,NA
"138",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","3  ","3636D10000","ARNG HMMWV Modernization Program","A","Weapon System Cost","3  ","Add","U",2014,"Total",1e+05,NA,NA,NA,NA,NA,0,NA,NA,NA
"139",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","4  ","5600D15603","Joint Light Tactical Vehicle","A","Weapon System Cost","4  ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"140",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","5  ","6866D15500","Family of Medium Tactical Veh (FMTV)","A","Weapon System Cost","5  ","Add","U",2014,"Total",305650,NA,NA,NA,NA,NA,1086,NA,NA,NA
"141",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","6  ","7000D15800","Firetrucks & Associated Firefighting Equip","A","Weapon System Cost","6  ","Add","U",2014,"Total",11880,NA,NA,NA,NA,NA,0,NA,NA,NA
"142",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","7  ","8309DA0500","Family of Heavy Tactical Vehicles (FHTV)","A","Weapon System Cost","7  ","Add","U",2014,"Total",5915,NA,NA,NA,NA,NA,79,NA,NA,NA
"143",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","8  ","8331D16506","Pls Esp","A","Weapon System Cost","8  ","Add","U",2014,"Total",44252,NA,NA,NA,NA,NA,0,NA,NA,NA
"144",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","9  ","8948DV0021","Hvy Expanded Mobile Tactical Truck Ext Serv","A","Weapon System Cost","9  ","Add","U",2014,"Total",260484,NA,NA,NA,NA,NA,0,NA,NA,NA
"145",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost","10 ","Add","U",2014,"Total",17000,NA,NA,NA,NA,NA,0,NA,NA,NA
"146",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8992DA0924","Modification of In Svc Equip","A","Weapon System Cost","11 ","Add","U",2014,"Total",35304,NA,NA,NA,NA,NA,0,NA,NA,NA
"147",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost","12 ","Add","U",2014,"Total",481240,NA,NA,NA,NA,NA,0,NA,NA,NA
"148",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","13 ","0300D22100","Heavy Armored Sedan","A","Weapon System Cost","13 ","Add","U",2014,"Total",400,NA,NA,NA,NA,NA,0,NA,NA,NA
"149",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","14 ","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","14 ","Add","U",2014,"Total",535,NA,NA,NA,NA,NA,0,NA,NA,NA
"150",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","15 ","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","15 ","Add","U",2014,"Total",4224,NA,NA,NA,NA,NA,0,NA,NA,NA
"151",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","16 ","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","16 ","Add","U",2014,"Total",657477,NA,NA,NA,NA,NA,1537,NA,NA,NA
"152",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","17 ","1981B00010","Signal Modernization Program","A","Weapon System Cost","17 ","Add","U",2014,"Total",620,NA,NA,NA,NA,NA,0,NA,NA,NA
"153",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","18 ","2101B00009","Joint Incident Site Communications Capability","A","Weapon System Cost","18 ","Add","U",2014,"Total",7869,NA,NA,NA,NA,NA,0,NA,NA,NA
"154",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","19 ","2930BB5777","JCSE Equipment (USREDCOM)","A","Weapon System Cost","19 ","Add","U",2014,"Total",5296,NA,NA,NA,NA,NA,0,NA,NA,NA
"155",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","20 ","2948BB8500","Defense Enterprise Wideband Satcom Systems","A","Weapon System Cost","20 ","Add","U",2014,"Total",57275,NA,NA,NA,NA,NA,0,NA,NA,NA
"156",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","21 ","2956B85800","Transportable Tactical Command Communications","A","Weapon System Cost","21 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"157",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","22 ","9810BA9350","SHF Term","A","Weapon System Cost","22 ","Add","U",2014,"Total",7232,NA,NA,NA,NA,NA,0,NA,NA,NA
"158",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","23 ","9894K47800","Navstar Global Positioning System (SPACE)","A","Weapon System Cost","23 ","Add","U",2014,"Total",2000,NA,NA,NA,NA,NA,0,NA,NA,NA
"159",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","24 ","9910BC4002","Smart-T (SPACE)","A","Weapon System Cost","24 ","Add","U",2014,"Total",13992,NA,NA,NA,NA,NA,0,NA,NA,NA
"160",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","25 ","9915BC4120","Global Brdcst Svc - GBS","A","Weapon System Cost","25 ","Add","U",2014,"Total",10206,NA,NA,NA,NA,NA,0,NA,NA,NA
"161",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","26 ","9920BB8417","Mod of In-Svc Equip (TAC SAT)","A","Weapon System Cost","26 ","Add","U",2014,"Total",2778,NA,NA,NA,NA,NA,0,NA,NA,NA
"162",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","27 ","9922B08400","Enroute Mission Command (EMC)","A","Weapon System Cost","27 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"163",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","24","Comm - C3 System","28 ","8148BA8250","Army Global Cmd & Control Sys (AGCCS)","A","Weapon System Cost","28 ","Add","U",2014,"Total",2590,NA,NA,NA,NA,NA,0,NA,NA,NA
"164",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","29 ","6450B90000","Joint Tactical Radio System","A","Weapon System Cost","29 ","Add","U",2014,"Total",247000,NA,NA,NA,NA,NA,0,NA,NA,NA
"165",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","30 ","6506B51001","Mid-Tier Networking Vehicular Radio (MNVR)","A","Weapon System Cost","30 ","Add","U",2014,"Total",19200,NA,NA,NA,NA,NA,0,NA,NA,NA
"166",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","31 ","6948B22603","Radio Terminal Set, Mids Lvt(2)","A","Weapon System Cost","31 ","Add","U",2014,"Total",1438,NA,NA,NA,NA,NA,0,NA,NA,NA
"167",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","32 ","7667B19920","AMC Critical Items - OPA2","A","Weapon System Cost","32 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"168",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","33 ","8104BC3000","Tractor Desk","A","Weapon System Cost","33 ","Add","U",2014,"Total",6271,NA,NA,NA,NA,NA,0,NA,NA,NA
"169",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","34 ","8554B55501","Spider Apla Remote Control Unit","A","Weapon System Cost","34 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"170",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","35 ","8558B54020","Spider Family of Networked Munitions Incr","A","Weapon System Cost","35 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"171",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","36 ","8560BA5300","Soldier Enhancement Program Comm/Electronics","A","Weapon System Cost","36 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"172",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","37 ","8562B55510","Tactical Communications and Protective System","A","Weapon System Cost","37 ","Add","U",2014,"Total",31868,NA,NA,NA,NA,NA,0,NA,NA,NA
"173",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","38 ","8563B58601","Unified Command Suite","A","Weapon System Cost","38 ","Add","U",2014,"Total",8000,NA,NA,NA,NA,NA,0,NA,NA,NA
"174",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","39 ","9164BU8100","Radio, Improved HF (COTS) Family","A","Weapon System Cost","39 ","Add","U",2014,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"175",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","40 ","9885MA8000","Family of Med Comm for Combat Casualty Care","A","Weapon System Cost","40 ","Add","U",2014,"Total",19367,NA,NA,NA,NA,NA,0,NA,NA,NA
"176",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","36","Comm - Intelligence Comm","42 ","0250BK5284","CI Automation Architecture","A","Weapon System Cost","42 ","Add","U",2014,"Total",1512,NA,NA,NA,NA,NA,0,NA,NA,NA
"177",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","36","Comm - Intelligence Comm","43 ","0263BK6285","Army CA/MISO GPF Equipment","A","Weapon System Cost","43 ","Add","U",2014,"Total",58468,NA,NA,NA,NA,NA,0,NA,NA,NA
"178",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","64","Information Security","44 ","0121BA1300","Family of Biometrics","A","Weapon System Cost","44 ","Add","U",2014,"Total",3800,NA,NA,NA,NA,NA,0,NA,NA,NA
