"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"155",2016,"1001N","MEDICARE - Retiree Health Care Contribution, MC","NAVY","02","Health Care Contribution - Enlisted","300","Marine Corps","Y","Add","Y","U",2014,"Total",690314,NA,NA,NA,NA
"156",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2014,"Total",610979,NA,NA,NA,NA
"157",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","Y","U",2014,"Total",4280,NA,NA,NA,NA
"158",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2014,"Total",55302,NA,NA,NA,NA
"159",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","Y","U",2014,"Total",8713,NA,NA,NA,NA
"160",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2014,"Total",47506,NA,NA,NA,NA
"161",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2014,"Total",133066,NA,NA,NA,NA
"162",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2014,"Total",961047,NA,NA,NA,NA
"163",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2014,"Total",63,NA,NA,NA,NA
"164",2016,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","Y","U",2014,"Total",49425,NA,NA,NA,NA
"165",2016,"1002N","MEDICARE - Retiree Health Care Contribution, N RES","NAVY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Navy","Y","Add","Y","U",2014,"Total",147812,NA,NA,NA,NA
"166",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2014,"Total",249259,NA,NA,NA,NA
"167",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","Y","U",2014,"Total",37358,NA,NA,NA,NA
"168",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2014,"Total",119659,NA,NA,NA,NA
"169",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","Y","U",2014,"Total",2455,NA,NA,NA,NA
"170",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2014,"Total",26678,NA,NA,NA,NA
"171",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2014,"Total",37337,NA,NA,NA,NA
"172",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2014,"Total",226118,NA,NA,NA,NA
"173",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","095","Platoon Leader Class","Y","Add","Y","U",2014,"Total",4596,NA,NA,NA,NA
"174",2016,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2014,"Total",864,NA,NA,NA,NA
"175",2016,"1003N","MEDICARE - Retiree Health Care Contribution, MC RES","NAVY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Marine Corps","Y","Add","Y","U",2014,"Total",89108,NA,NA,NA,NA
"176",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","Y","U",2014,"Total",4855941,NA,NA,NA,NA
"177",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","Y","U",2014,"Total",1565005,NA,NA,NA,NA
"178",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","Y","U",2014,"Total",1486073,NA,NA,NA,NA
"179",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","Y","U",2014,"Total",195238,NA,NA,NA,NA
"180",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","Y","U",2014,"Total",208643,NA,NA,NA,NA
"181",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","Y","U",2014,"Total",305429,NA,NA,NA,NA
"182",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","045","Allowances","Y","Add","Y","U",2014,"Total",143907,NA,NA,NA,NA
"183",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","Y","U",2014,"Total",222300,NA,NA,NA,NA
"184",2016,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","Y","U",2014,"Total",369937,NA,NA,NA,NA
"185",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","Y","U",2014,"Total",8960782,NA,NA,NA,NA
"186",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","Y","U",2014,"Total",2888748,NA,NA,NA,NA
"187",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","Y","U",2014,"Total",3667708,NA,NA,NA,NA
"188",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","Y","U",2014,"Total",38645,NA,NA,NA,NA
"189",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","Y","U",2014,"Total",337031,NA,NA,NA,NA
"190",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","Y","U",2014,"Total",637777,NA,NA,NA,NA
"191",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","Y","U",2014,"Total",461863,NA,NA,NA,NA
"192",2016,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","Y","U",2014,"Total",686035,NA,NA,NA,NA
"193",2016,"3500F","Military Personnel, Air Force","AF","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","Y","U",2014,"Total",66932,NA,NA,NA,NA
"194",2016,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","Y","U",2014,"Total",1024842,NA,NA,NA,NA
"195",2016,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","Y","U",2014,"Total",215963,NA,NA,NA,NA
"196",2016,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","Y","U",2014,"Total",3,NA,NA,NA,NA
"197",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","Y","U",2014,"Total",82341,NA,NA,NA,NA
"198",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","Y","U",2014,"Total",66778,NA,NA,NA,NA
"199",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","Y","U",2014,"Total",260903,NA,NA,NA,NA
"200",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","Y","U",2014,"Total",522688,NA,NA,NA,NA
"201",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","Y","U",2014,"Total",203205,NA,NA,NA,NA
"202",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","Y","U",2014,"Total",8631,NA,NA,NA,NA
"203",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","Y","U",2014,"Total",26186,NA,NA,NA,NA
"204",2016,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","Y","U",2014,"Total",32667,NA,NA,NA,NA
"205",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","Y","U",2014,"Total",17,NA,NA,NA,NA
"206",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","Y","U",2014,"Total",2435,NA,NA,NA,NA
"207",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","Y","U",2014,"Total",15800,NA,NA,NA,NA
"208",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","Y","U",2014,"Total",74248,NA,NA,NA,NA
"209",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","Y","U",2014,"Total",231,NA,NA,NA,NA
"210",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","Y","U",2014,"Total",305,NA,NA,NA,NA
"211",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","Y","U",2014,"Total",2600,NA,NA,NA,NA
"212",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","Y","U",2014,"Total",534,NA,NA,NA,NA
"213",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","Y","U",2014,"Total",10346,NA,NA,NA,NA
"214",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","Y","U",2014,"Total",31847,NA,NA,NA,NA
"215",2016,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","Y","U",2014,"Total",13736,NA,NA,NA,NA
"216",2016,"3500F","Military Personnel, Air Force","AF","","Less Reimbursables","","Less Reimbursables","N","Add","N","U",2014,"Total",-426711,NA,NA,NA,NA
"217",2016,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","01","Health Care Contribution - Officers","300","Air Force","Y","Add","Y","U",2014,"Total",263382,NA,NA,NA,NA
"218",2016,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","02","Health Care Contribution - Enlisted","300","Air Force","Y","Add","Y","U",2014,"Total",1053528,NA,NA,NA,NA
"219",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2014,"Total",661213,NA,NA,NA,NA
"220",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","Y","U",2014,"Total",91604,NA,NA,NA,NA
"221",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2014,"Total",57910,NA,NA,NA,NA
"222",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2014,"Total",1770,NA,NA,NA,NA
"223",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","Y","U",2014,"Total",679,NA,NA,NA,NA
"224",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2014,"Total",159950,NA,NA,NA,NA
"225",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2014,"Total",267048,NA,NA,NA,NA
"226",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2014,"Total",402571,NA,NA,NA,NA
"227",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2014,"Total",14717,NA,NA,NA,NA
"228",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","Y","U",2014,"Total",55174,NA,NA,NA,NA
"229",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","Y","U",2014,"Total",4160,NA,NA,NA,NA
"230",2016,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Air Force","Y","Add","Y","U",2014,"Total",156087,NA,NA,NA,NA
"231",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2014,"Total",895755,NA,NA,NA,NA
"232",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2014,"Total",102612,NA,NA,NA,NA
"233",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2014,"Total",9800,NA,NA,NA,NA
"234",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2014,"Total",275767,NA,NA,NA,NA
"235",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2014,"Total",243786,NA,NA,NA,NA
"236",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2014,"Total",1624892,NA,NA,NA,NA
"237",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2014,"Total",17436,NA,NA,NA,NA
"238",2016,"1009F","MEDICARE - Retiree Health Care Contribution, AF GUARD","AF","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Air Force","Y","Add","Y","U",2014,"Total",249750,NA,NA,NA,NA
"239",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","Y","U",2015,"Base",NA,NA,6707995,NA,NA
"240",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","Y","U",2015,"Base",NA,NA,2152711,NA,NA
"241",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","Y","U",2015,"Base",NA,NA,2153320,NA,NA
"242",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","Y","U",2015,"Base",NA,NA,278089,NA,NA
"243",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","Y","U",2015,"Base",NA,NA,86965,NA,NA
"244",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","Y","U",2015,"Base",NA,NA,368700,NA,NA
"245",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","Y","U",2015,"Base",NA,NA,263436,NA,NA
"246",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","Y","U",2015,"Base",NA,NA,96435,NA,NA
"247",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","Y","U",2015,"Base",NA,NA,509981,NA,NA
"248",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","Y","U",2015,"Base",NA,NA,12909039,NA,NA
"249",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","Y","U",2015,"Base",NA,NA,4151718,NA,NA
"250",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","Y","U",2015,"Base",NA,NA,4876538,NA,NA
"251",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","Y","U",2015,"Base",NA,NA,98095,NA,NA
"252",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","Y","U",2015,"Base",NA,NA,413801,NA,NA
