TAS Agency,TAS Major Program,TAS Sub Program,Department ID,Department Name,Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,PIID,Modification Number,Transaction Number,Referenced IDV PIID,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,Last Date to Order,Funding Agency ID,Funding Agency Name,Funding Office ID,Funding Office Name,Product or Service Code,Product or Service Description,NAICS Code,NAICS Description,Description of Requirement,Principal Place of Performance County Name,Principal Place of Performance Location Name,Principal Place of Performance State Code,Congressional District - Place of Performance,Principal Place of Performance Zip Code,Principal Place of Performance Country Name,Country of Origin,Extent Competed,Reason Not Competed,Solicitation Procedures,Type of Set Aside,Statutory Exceptions to Fair Opportunity,Type Of Contract Pricing,Award Type,Reason For Modification,DUNS Number,Vendor Name,Vendor Address Line 1,Vendor Address Line 2,Vendor Address City,Vendor Address State Name,Vendor Address Zip Code,Vendor Address Country Name,Vendor Congressional District,Is Vendor Business Type - 8(a) Firm,Is Vendor Business Type - 8a Joint Venture,Is Vendor Business Type - HUBZone Firm,Is Vendor Business Type - SDB Concern,Is Vendor Business Type - Self-Certifed Small Disadvantaged Business,Is Vendor Business Type - Veteran Owned,Is Vendor Business Type - Service Disabled Vet,Is Vendor Business Type - Women Owned,Is Vendor Business Type - Minority Owned Business,Is Vendor Business Type - Asian Indian,Is Vendor Business Type - Asian Pacific,Is Vendor Business Type - Black Owned,Is Vendor Business Type - Hispanic Owned,Is Vendor Business Type - Native American,Is Vendor Business Type - Other Minority Owned,Is Vendor Business Type - Alaskan Native Owned Corporation or Firm,Is Vendor Business Type - American Indian,Is Vendor Business Type - Indian Tribe,Is Vendor Business Type - Native Hawaiian Owned Organization or Firm,Is Vendor Business Type - Tribally Owned,Is Vendor Business Type - Emerging Small Business,Contracting Officer's Business Size Determination,Number Of Offers Received,Number of Actions,Action Obligation,Base and Exercised Options Value,Base and All Options Value
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0009016,0,0,,09/23/2016,09/23/2016,09/27/2016,09/27/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7050,INFORMATION TECHNOLOGY COMPONENTS,334111,ELECTRONIC COMPUTER MANUFACTURING,BUS EXTENDER,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600614304,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$2,720.50","$2,720.50","$2,720.50"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0009241,0,0,,09/28/2016,09/28/2016,09/28/2016,09/28/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7030,INFORMATION TECHNOLOGY SOFTWARE,334111,ELECTRONIC COMPUTER MANUFACTURING,"5 ACTIVATION DONGLES
5 MOUNT IMAGE  PRO",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,078524681,SILICON FORENSICS INC.,1242 E LEXINGTON AVE,,POMONA,CALIFORNIA,917665561,UNITED STATES,35,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$2,269.50","$2,269.50","$2,269.50"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0007278,0,0,,08/01/2016,08/01/2016,08/01/2016,08/01/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,5340,"HARDWARE, COMMERCIAL",423420,OFFICE EQUIPMENT MERCHANT WHOLESALERS,23 NETGEAR AXM76110000S 10GBPS PROSAFE SFP+LC GBIC,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,169669616,NEWEGG INC.,16839 GALE AVE,,CITY OF INDUSTRY,CALIFORNIA,917451816,UNITED STATES,32,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$6,807.77","$6,807.77","$6,807.77"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0007649,0,0,,08/16/2016,08/16/2016,08/16/2016,08/27/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,U009,EDUCATION/TRAINING- GENERAL,611710,EDUCATIONAL SUPPORT SERVICES,SASN CLASSIGF::CL::IGF,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,111476313,"ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES, INC., THE",8120 WOODMONT AVE STE 310,,BETHESDA,MARYLAND,208142743,UNITED STATES,08,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$5,620.00","$5,620.00","$5,620.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0007986,0,0,,08/26/2016,08/26/2016,08/26/2016,08/26/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7050,INFORMATION TECHNOLOGY COMPONENTS,334111,ELECTRONIC COMPUTER MANUFACTURING,"DELL KVM  KVM SYSTEM CAPABLE OF LONG CABLE RUNS (12+ FEET)IN ORDER MULTIPLEX ALL IC3NET SERVER CONSOLES.  SYSTEM MUST ALSO BE CAPABLE OF BEING MOUNTED IN A STANDARD FOUR POST SERVER RACK, AND POWERED OFF OF A 240 VAC SOURCE.  ADDITIONALLY, KVM MUST B",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600614304,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$2,823.00","$2,823.00","$2,823.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008097,0,0,,08/30/2016,08/30/2016,08/30/2016,08/30/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",334111,ELECTRONIC COMPUTER MANUFACTURING,"SOFTWARE MUST BE CAPABLE OF READING/DECOMPRESSING COMMON COMPRESSION FORMATS, INCLUDING 7Z, GZ, BZ, RAR, ZIP, AND ZIPX.  IN ADDITION, SOFTWARE MUST BE CAPABLE OF COMPRESSING FILES WITH AES ENCRYPTION.",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600614304,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$1,182.50","$1,182.50","$1,182.50"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008123,0,0,,08/30/2016,08/30/2016,08/30/2016,08/30/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7030,INFORMATION TECHNOLOGY SOFTWARE,334111,ELECTRONIC COMPUTER MANUFACTURING,010 EDITOR UPGRADE,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,611429481,SHI INTERNATIONAL CORP.,290 DAVIDSON AVE STE 101,,SOMERSET,NEW JERSEY,088734179,UNITED STATES,12,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$1,277.40","$1,277.40","$1,277.40"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008239,0,0,,09/02/2016,09/02/2016,09/02/2016,09/30/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,FURNITURE,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,194760385,TEKNION LLC,350 FELLOWSHIP RD STE 100,,MOUNT LAUREL,NEW JERSEY,080541201,UNITED STATES,03,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$5,681.13","$5,681.13","$5,681.13"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008252,0,0,,09/02/2016,09/02/2016,09/02/2016,09/16/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,U009,EDUCATION/TRAINING- GENERAL,511210,SOFTWARE PUBLISHERS,TRAINING CLASS.         IGF::CL::IGF,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,199472668,SPLUNK INC.,250 BRANNAN ST,,SAN FRANCISCO,CALIFORNIA,941072007,UNITED STATES,12,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$5,000.00","$5,000.00","$5,000.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008285,0,0,,09/06/2016,09/06/2016,09/06/2016,09/06/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,U009,EDUCATION/TRAINING- GENERAL,611420,COMPUTER TRAINING,TRAINING CLASSIGF::CL::IGF,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,787320691,INFOSEC INSTITUTE INC.,7310 W NORTH AVE STE 4D,,ELMWOOD PARK,ILLINOIS,607074212,UNITED STATES,04,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$3,758.00","$3,758.00","$3,758.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008314,0,0,,09/06/2016,09/06/2016,09/06/2016,09/06/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7025,INFORMATION TECHNOLOGY INPUT/OUTPUT AND STORAGE DEVICES,454111,ELECTRONIC SHOPPING,12 USB DVDRW DRIVES FOR FORENSIC ANALYSIS AND SOFTWARE FOR TACTICAL DEVELOPMENT TEAM.,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,169669616,NEWEGG INC.,16839 GALE AVE,,CITY OF INDUSTRY,CALIFORNIA,917451816,UNITED STATES,32,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$452.68,$452.68,$452.68
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0008368,0,0,,09/08/2016,09/08/2016,09/08/2016,09/08/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,7045,INFORMATION TECHNOLOGY SUPPLIES,541519,OTHER COMPUTER RELATED SERVICES,5 JABRA SPEAK 410,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,965048981,"AMAZON WEB SERVICES, INC.",410 TERRY AVE N,,SEATTLE,WASHINGTON,981095210,UNITED STATES,07,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$436.60,$436.60,$436.60
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,NO REGION IDENTIFIED,DJF161600P0001521,0,0,,12/16/2015,12/16/2015,12/16/2015,12/16/2015,,1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,7030,INFORMATION TECHNOLOGY SOFTWARE,511210,SOFTWARE PUBLISHERS,VXSTREAM ONE YEAR SUBSCRIPTION TO WEBSERVICE,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,GERMANY,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,313165379,PAYLOAD SECURITY UG (HAFTUNGSBESCHRANKT),ODENWALDRING 46,,ROSSDORF,,64380,GERMANY,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$14,368.00","$14,368.00","$14,368.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0002278,1,0,,06/09/2016,06/09/2016,02/25/2016,02/25/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"CONFERENCE PLANNING SUPPORT AT THE NATIONAL CONFERENCE CENTER  (TRUSTEE EVENT REQUEST #71496; TR# 516OT1516031):
1) DAY PACKAGE ($59/DAY/PP)
2) CONFERENCE PLANNING FACILITATOR
3) CONFERENCE PLANNING PACKAGE
4) SHUTTLE SERVICEIGF::CL::IGF",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,CLOSE OUT,079510663,"NCC PS ENTERPRISES, LLC",18980 UPPER BELMONT PLACE,,LEESBURG,VIRGINIA,201761245,UNITED STATES,10,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"-$1,455.00","-$1,455.00","-$1,455.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,NO REGION IDENTIFIED,DJF161600P0002278,0,0,,01/11/2016,01/11/2016,01/11/2016,02/25/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,"CONFERENCE PLANNING SUPPORT AT THE NATIONAL CONFERENCE CENTER  (TRUSTEE EVENT REQUEST #71496; TR# 516OT1516031):
1) DAY PACKAGE ($59/DAY/PP)
2) CONFERENCE PLANNING FACILITATOR
3) CONFERENCE PLANNING PACKAGE
4) SHUTTLE SERVICEIGF::CL::IGF",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,079510663,"NCC PS ENTERPRISES, LLC",18980 UPPER BELMONT PLACE,,LEESBURG,VIRGINIA,201761245,UNITED STATES,10,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$23,818.00","$23,818.00","$23,818.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,NO REGION IDENTIFIED,DJF161600P0002596,0,0,,01/27/2016,01/27/2016,01/27/2016,01/27/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,7030,INFORMATION TECHNOLOGY SOFTWARE,334111,ELECTRONIC COMPUTER MANUFACTURING,IDA PRO IS A MULTIPROCESSOR DISSASSEMBLER AND DEBUGGER AND IS USED TO AID IN REVERSE ENGINEERING MALWARE.  HEX RAYS IS A DECOMPILER AND IS USED TO PRODUCE PSEUDO CODE FOR HELPING WITH THE INTREPRETATION OF THE ASSEMBLY.,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600614304,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$6,840.00","$6,840.00","$6,840.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,NO REGION IDENTIFIED,DJF161600P0002959,0,0,,02/04/2016,02/04/2016,02/04/2016,05/10/2017,,1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,511210,SOFTWARE PUBLISHERS,CLIENT RENEWAL AND ITDS SEVER RENEWAL.IGF::CL::IGF,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,538455642,PATERVA (PTY) LTD,"UNIT 507, 62 ROELAND STREET",,CAPE TOWN,,8001,SOUTH AFRICA,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$24,200.00","$24,200.00","$24,200.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,NO REGION IDENTIFIED,DJF161600P0003434,0,0,,02/18/2016,02/18/2016,02/18/2016,02/18/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,5340,"HARDWARE, COMMERCIAL",334111,ELECTRONIC COMPUTER MANUFACTURING,2U 12BAY JBOD EXPANSION,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,159922673,"RAID, INC.",200 BRICKSTONE SQUARE STE 302,,ANDOVER,MASSACHUSETTS,018101429,UNITED STATES,03,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,3,"$11,148.00","$11,148.00","$11,148.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0003490,1,0,,04/06/2016,04/06/2016,04/06/2016,04/06/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,R499,SUPPORT- PROFESSIONAL: OTHER,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,DINNER RECEPTION  CORRE FUNDINGIGF::CL::IGF,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,CHANGE ORDER,079510663,"NCC PS ENTERPRISES, LLC",18980 UPPER BELMONT PLACE,,LEESBURG,VIRGINIA,201761245,UNITED STATES,10,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"-$2,213.95","-$2,213.95","-$2,213.95"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,NO REGION IDENTIFIED,DJF161600P0003490,0,0,,02/19/2016,02/19/2016,02/19/2016,02/26/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,PDS01,DEPT OF JUST/FEDERAL BUREAU OF INVESTIGATION,R499,SUPPORT- PROFESSIONAL: OTHER,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,DINNER RECEPTION  CORRE FUNDINGIGF::CL::IGF,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,079510663,"NCC PS ENTERPRISES, LLC",18980 UPPER BELMONT PLACE,,LEESBURG,VIRGINIA,201761245,UNITED STATES,10,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$7,999.20","$7,999.20","$7,999.20"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0005748,0,0,,05/17/2016,05/17/2016,05/17/2016,09/30/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",532111,PASSENGER CAR RENTAL,"2 FULL SIZE SUVS
1 MINI VAN          IGF::CL::IGF",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,PATENT/DATA RIGHTS ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,831572958,"EAN HOLDINGS, LLC",600 CORPORATE PARK DR,,SAINT LOUIS,MISSOURI,631054204,UNITED STATES,02,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$23,400.00","$23,400.00","$23,400.00"
15,0200,000,1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,NO REGION IDENTIFIED,DJF161600P0005971,0,0,,05/26/2016,05/26/2016,05/26/2016,09/01/2016,,1549,FEDERAL BUREAU OF INVESTIGATION,15F071,DIVISION 1600,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,721199,ALL OTHER TRAVELER ACCOMMODATION,"MAGNOLIA BALLROOM NORTHEAST RENTAL FOR FOUR DAYS, THE MAGNOLIA PACKAGE FOR FOUR DAYS, FOUR DAYS OF WIRELESS INTERNET CONNECTIOIGF::CL::IGF",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200010001,UNITED STATES,UNITED STATES,NOT COMPETED,UNIQUE SOURCE ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,102731903,U S ARMY SHADES OF GREEN ON WALT DISNEY WORLD RESORTS,1950 MAGNOLIA PALM,,LAKE BUENA VISTA,FLORIDA,328308418,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$4,939.80","$4,939.80","$4,939.80"
